Date,Utilization of Refinery in %,Production,Demand,Contract 1 FP,Global Sale (in millions),Last Day's Price,Price
1/27/2022,89.88,4617.834943,4438.513755,45.76,2.8911835,56.75999832,57.29000092
1/28/2022,89.3,4535.537843,4185.424644,58.43,2.739091685,68.72000122,49.04000092
1/29/2022,81.82,4617.449119,4171.453636,52.77,2.253867527,40.22000122,48.72999954
1/30/2022,74.26,4437.279255,4448.133257,50.32,5.6,65.61000061,60.43000031
1/31/2022,92.06,4617.849502,4448.133257,58.58,4.582765005,38.56000137,57.99000168
2/1/2022,93.92,4337.760941,4442.002146,64.92,5.147895558,38.79000092,41.11999893
2/2/2022,88.4,4584.667137,4077.333162,53.88,2.450048395,46.77999878,68.91000366
2/3/2022,86,4296.19,4424.419407,41.37,2.536302598,52.63000107,83.87000275
2/4/2022,89.6,4398.065099,4260.645176,63.6,1.84866637,52.45000076,48.36000061
2/5/2022,94.32,4537.078498,4418.227431,59.33,2.394737181,52.33000183,49.61999893
2/6/2022,93.08,4561.795889,4392.294941,42.01,5.6,72.98000336,40.22000122
2/7/2022,90.4,4581.440277,4442.424981,59.6,2.103261787,50.75,63.09999847
2/8/2022,74.66,4618.089732,4072.185949,61.67,4.63927806,54.38000107,73.08000183
2/9/2022,88.18,4470.032118,4444.010613,50.93,2.373895274,72.94000244,56.74000168
2/10/2022,88.04,4432.447945,4274.397905,69.23,2.525629489,58.81000137,61.63999939
2/11/2022,93.4,4535.28087,4172.188953,64.73,2.72308202,38.04999924,51.45000076
2/12/2022,88.82,4619.006973,4284.856627,83.91,1.482909573,56.29999924,54.40999985
2/13/2022,89.46,4617.434559,4169.983004,66.14,5.6,68.87000275,39.56999969
2/14/2022,86.26,4473.834704,4369.253696,49.16,4.648696903,53.33000183,58.34000015
2/15/2022,95.9,4436.019529,4116.889686,55.26,5.6,59.04000092,49.88000107
2/16/2022,94.02,4447.729209,4420.578814,40.1,4.695791115,65.06999969,52.50999832
2/17/2022,81.94,4618.948736,4445.17341,41.36,5.072544817,84.05000305,52.20000076
2/18/2022,90.88,4605.388379,4441.685019,63.4,4.978356392,57.99000168,48.36000061
2/19/2022,94.95,4589.209723,4245.720573,51.08,2.554980541,51.86999893,57.83000183
2/20/2022,97,4524.135534,4421.049091,63.4,2.221594868,50.54999924,49.56000137
2/21/2022,87.66,4459.954314,4133.535059,66.14,2.380308169,55.06000137,70.05000305
2/22/2022,96.14,4618.213487,4216.307925,74.05,1.529525636,58.36000061,44.74000168
2/23/2022,79.66,4618.759464,4425.751858,51.17,1.9634136,56.54000092,65.80000305
2/24/2022,94.8,4444.837608,4206.748814,74.1,2.481311255,61.49000168,61.36000061
2/25/2022,95.7,4535.537843,4437.668084,63.42,1.439879362,41.61000061,55.68000031
2/26/2022,87.7,4395.518221,4378.07749,42.74,5.025450605,65.62999725,51.41999817
2/27/2022,88.1,4429.264348,4455.638582,67.66,5.6,57.75999832,68.13999939
2/28/2022,90.36,4548.313676,4410.546245,61.7,2.637697142,41.90000153,54.93000031
3/1/2022,75.6,4548.967589,4455.427165,43.04,1.977757004,48.81999969,62.77000046
3/2/2022,74.5,4400.611976,4439.570843,68.74,1.418364256,47.70000076,60.93000031
3/3/2022,81.56,4405.705731,4450.247433,66.48,3.032602205,49.02999878,46.56999969
3/4/2022,81.12,4473.811294,4214.837292,66.27,3.01659254,47.81999969,41.81999969
3/5/2022,93.86,4618.249885,4274.397905,36.17,2.48371609,40.27000046,36.81000137
3/6/2022,96.3,4551.010119,4328.811304,72.61,2.554980541,40.20000076,56.77000046
3/7/2022,78.2,4587.186588,4414.621976,57.2,3.414828529,48.36999893,65.44999695
3/8/2022,92.1,4419.643098,4298.66334,60.18,2.829813118,61.65999985,57.20000076
3/9/2022,97.2,4610.331858,4388.371917,57.51,3.04861187,53.13999939,59.40999985
3/10/2022,88.64,4401.248696,4434.602529,68.05,1.705232332,45.88000107,75.30000305
3/11/2022,89.8,4619.203525,4177.336166,48.86,5.129057873,49.88000107,66.81999969
3/12/2022,88.4,4619.181686,4078.068478,42.34,1.3932633,55.63000107,53.77000046
3/13/2022,95.76,4555.334783,4423.870751,39.57,2.361069486,67.58999634,57.72000122
3/14/2022,91.7,4618.642989,4452.044483,47.83,1.823565413,81.33999634,63.90999985
3/15/2022,95.2,4447.357059,4345.385255,48.19,5.6,47.83000183,60.43999863
3/16/2022,96.12,4618.941456,4325.134723,51.2,5.6,48.59000015,77.43000031
3/17/2022,91.8,4589.080909,4195.719071,52.28,1.586899251,46.79000092,57.22999954
3/18/2022,96.3,4495.483162,4214.101976,39.95,5.08196366,82.95999908,50.41999817
3/19/2022,88.3,4598.197866,4337.635099,69.61,2.434817771,63.95000076,43.38999939
3/20/2022,79.54,4573.031067,4142.614353,45.52,4.554508477,63.79999924,67.75
3/21/2022,97.2,4594.744941,4417.992292,47.18,2.070989128,54.00999832,37.25999832
3/22/2022,94.64,4541.963676,4173.659585,54.93,5.6,61.66999817,71.77999878
3/23/2022,91.4,4590.991067,4430.268467,53.64,2.19290806,45.72000122,66.13999939
3/24/2022,85,4458.553439,4415.578617,48.19,5.6,74.09999847,41.00999832
3/25/2022,96.2,4303.193913,4383.215647,54.63,2.45245323,39.15000153,53.86000061
3/26/2022,86.52,4350.358196,4219.24919,70.3,2.460469348,63.97000122,49.79999924
3/27/2022,79.18,4615.275336,4411.643557,41.01,2.307361495,70.69999695,61.63000107
3/28/2022,73.24,4444.837608,4442.107854,54.01,2.728418575,61.04000092,56.34999847
3/29/2022,79.7,4386.890235,4233.955514,70.33,5.6,81.58999634,44.45999908
3/30/2022,97.34,4565.840553,4364.348,63.27,5.6,58.22999954,61.13999939
3/31/2022,91.38,4425.941725,4430.90272,67.42,5.11963903,40.97000122,58.56000137
4/1/2022,89.12,4552.807747,4178.931529,49.62,5.6,61.70000076,49.61000061
4/2/2022,94.08,4406.342451,4364.106482,52.59,2.346640473,67.29000092,39.77000046
4/3/2022,96.7,4396.154941,4292.422706,63.1,4.611021532,69.08999634,72.38999939
4/4/2022,96.7,4618.162529,4454.264368,38.79,5.006612919,66.26999664,39.59999847
4/5/2022,93.46,4582.918024,4187.630593,54.45,2.348243697,50.33000183,69.25
4/6/2022,76.32,4315.291581,4280.280435,42.24,1.84866637,53.00999832,65.45999908
4/7/2022,87.9,4393.608063,4415.578617,55.88,1.755434245,56.40999985,63.40000153
4/8/2022,87.9,4508.217549,4440.945057,40.64,2.536302598,39.84999847,51.59000015
4/9/2022,95.04,4385.330711,4199.395652,39.93,2.490930596,73.80000305,62.02000046
4/10/2022,87.52,4619.159847,4256.750316,58.56,2.731086853,63.22000122,57.65999985
4/11/2022,89.2,4618.870593,4204.656196,66.82,5.6,39.61999893,53.99000168
4/12/2022,93.88,4619.196245,4428.103241,61.64,2.787120679,41.95000076,48.40999985
4/13/2022,94.58,4483.889098,4408.508379,71.91,3.112650529,67.87999725,71.56999969
4/14/2022,75.8,4592.80498,4294.251443,75.57666667,2.490128984,74.95999908,64.61000061
4/15/2022,95.02,4618.905057,4297.928024,49.59,5.496392732,59.40999985,76.09999847
4/16/2022,94.2,4420.350277,4217.043241,47.2,2.971231824,61.79000092,54.93000031
4/17/2022,85.9,4618.228046,4139.587922,59.16,5.6,72.15000153,44.20000076
4/18/2022,89.36,4543.237115,4167.777055,70.91,1.920383389,49.29000092,47.34000015
4/19/2022,86.4,4392.971344,4439.359425,38.79,2.616350922,47.86999893,65.05999756
4/20/2022,93.1,4298.736877,4451.833065,53.64,2.474096748,46.02000046,65.06999969
4/21/2022,88.8,4618.067893,4447.921839,56.22,2.925871107,48.75,53.99000168
4/22/2022,86.58,4618.781303,4412.66249,71.64,1.554626592,47.54999924,48.36999893
4/23/2022,92.36,4619.07977,4347.929526,60.05,2.525629489,74.05000305,41.20000076
4/24/2022,73.26,4394.881502,4328.811304,57.66,2.470890301,46.04000092,65.80000305
4/25/2022,94.14,4410.82502,4448.661801,81.34,3.245289363,59.04000092,62.04999924
4/26/2022,78.84,4408.305569,4400.872292,54.41,1.841494668,51.47000122,59.18000031
4/27/2022,95.22,4601.793123,4454.475785,68.57,2.430809712,42.18999863,67.04000092
4/28/2022,95.18,4617.463678,4270.721324,53.26,1.701646481,40.25,41.27000046
4/29/2022,95.52,4383.420553,4208.219447,53,1.741090841,60.43000031,48.84999847
4/30/2022,78.28,4540.576745,4307.487134,59.6,2.480509643,74.33999634,53.20999908
5/1/2022,91.82,4609.433043,4440.627931,37.66,2.968563546,61.68000031,46.02000046
5/2/2022,91.3,4483.385494,4450.247433,57.99,5.6,44.20000076,51.47000122
5/3/2022,96.72,4466.252941,4333.223202,63.05,3.013924263,71.26000214,70.73000336
5/4/2022,87.2,4519.161412,4201.629765,37.33,3.424247371,51.45000076,40.75
5/5/2022,88.14,4306.267804,4325.713451,60.21,2.332211461,47.97000122,60.18999863
5/6/2022,77.98,4441.998735,4443.482069,49.93,2.286140185,52.61000061,62.11999893
5/7/2022,93.9,4569.550431,4425.585686,41.51,2.214423166,67.76999664,50.83000183
5/8/2022,97.42,4461.737036,4203.072233,49.28,5.6,38.04999924,50.58000183
5/9/2022,71.8,4618.016935,4414.1517,59.98,1.490081275,63.58000183,39.59999847
5/10/2022,91,4432.240353,4442.002146,72.12,5.04428829,41.36999893,62.95999908
5/11/2022,87.86,4441.362016,4429.634215,69.12,4.808817226,56.22000122,68.98999786
5/12/2022,86.28,4592.901225,4448.283922,55.35,2.528297766,71.91000366,38.27999878
5/13/2022,96.4,4592.80498,4339.105731,54.7,5.6,39.61999893,48.36999893
5/14/2022,86.58,4336.501216,4330.281937,53.8,4.724047643,73.94999695,51.45000076
5/15/2022,82.2,4618.344521,4423.792372,72.15,2.344235638,72.19999695,49.02999878
5/16/2022,78.22,4596.400237,4220.719822,45.525,2.90185661,70.95999908,70.80000305
5/17/2022,75.2,4618.490115,4178.071482,48.07,2.693730968,51.29999924,69.95999908
5/18/2022,80.72,4431.811225,4416.816601,69.8,5.6,58.81000137,53.90000153
5/19/2022,94.96,4478.928458,4201.601601,72.98,1.798464457,67.88999939,72.23000336
5/20/2022,77.2,4571.682846,4174.394901,37.66,2.246695825,57.99000168,75.87999725
5/21/2022,74.26,4415.893241,4416.97336,69.85,2.811135176,36.75999832,53.63999939
5/22/2022,82.2,4618.293563,4379.042,68.29,4.865330281,53.86000061,51.90000153
5/23/2022,77.98,4446.097333,4416.581462,69.25,2.824476563,61.13999939,42.24000168
5/24/2022,86.72,4550.877747,4418.30581,48.36,5.6,36.75999832,55.90999985
5/25/2022,74.68,4424.682,4154.720078,48.41,4.846492596,53.93999863,49.47999954
5/26/2022,95.68,4603.141344,4409.919209,60,2.405959746,60.05000114,39.91999817
5/27/2022,92.62,4454.915412,4430.90272,47.82,3.067289812,68.58000183,64.73000336
5/28/2022,91.96,4473.834704,4224.328,61.42,2.135534445,63.04999924,60.66999817
5/29/2022,87.14,4617.733027,4450.670268,57.17,5.6,40.29000092,63.5
5/30/2022,95.76,4401.248696,4380.189216,66.36,2.795125511,62.31999969,41.11999893
5/31/2022,79.54,4594.602609,4433.756858,56.96,1.855838072,58.22999954,61.93999863
6/1/2022,77.98,4411.436206,4424.811304,69.09,1.715989885,63.59999847,49.88999939
6/2/2022,81.9,4591.906166,4263.368162,55.17,2.472493525,56.68999863,68.76000214
6/3/2022,93.36,4431.174506,4325.87004,71.01,2.928539384,40.02999878,73.08000183
6/4/2022,75.9,4569.885217,4427.711344,73.66,2.528297766,66.94000244,65.69999695
6/5/2022,87.64,4617.944138,4314.840296,42.24,2.91252972,52.22000122,62.34000015
6/6/2022,74.26,4558.518379,4433.151765,58.43,1.511596381,45.52000046,60.04999924
6/7/2022,93.62,4426.71747,4178.931529,55.09,2.294535707,66.36000061,37.33000183
6/8/2022,77.94,4619.232644,4341.31168,65.61,1.834322966,59.63999939,51.09000015
6/9/2022,80.18,4477.65502,4414.107984,53.2,5.053707132,58.40999985,37.13999939
6/10/2022,91.3,4617.754866,4445.913372,74.05,5.6,63.86000061,57.75999832
6/11/2022,91.04,4583.987154,4409.370553,61.4,3.045943592,53.99000168,49.06999969
6/12/2022,89.42,4570.616047,4219.24919,53.11,2.363474321,53.99000168,59.59999847
6/13/2022,69,4618.803142,4264.838794,61.44,3.000582876,69.45999908,59.09000015
6/14/2022,95,4618.548352,4394.254447,68.83,1.540283189,42.00999832,45.49000168
6/15/2022,97.38,4511.462292,4210.709059,48.49,2.928539384,55.95999908,45.52000046
6/16/2022,94.16,4317.838458,4205.278182,47.4,4.978356392,57.29000092,57.11999893
6/17/2022,88.22,4415.256522,4432.805479,51.03,5.6,80.51999664,69.51000214
6/18/2022,79.88,4306.37751,4182.483379,63.27,5.6,37.29999924,71.91999817
6/19/2022,91.86,4538.057294,4237.632095,80.79,5.260921668,39.43000031,47.86999893
6/20/2022,96.3,4421.623715,4416.313933,56.56,2.476501584,64.90000153,61.72000122
6/21/2022,96.7,4448.365929,4437.562375,35.79,2.405158134,81.93000031,40.27000046
6/22/2022,88.1,4492.299565,4189.836542,66.02,3.292383576,57.40000153,46.22000122
6/23/2022,91.5,4306.267804,4202.336917,71.36,2.888515222,71.26000214,53.61999893
6/24/2022,89.6,4590.991067,4416.97336,48.75,1.669373823,63.59999847,65.55000305
6/25/2022,79.58,4551.010119,4414.935494,63.98,2.418785535,62.77000046,68.43000031
6/26/2022,85.9,4392.971344,4366.312431,40.1,2.498946714,54.70000076,38.79000092
6/27/2022,91.9,4344.059569,4255.279684,70.71,2.947217326,58.11000061,62.99000168
6/28/2022,94.84,4535.537843,4212.222275,58.09,1.511596381,59.29000092,40.59999847
6/29/2022,92.2,4618.235326,4205.278182,42.58,4.60160269,48.31999969,62.58000183
6/30/2022,82.2,4477.65502,4400.136976,53.14,4.488576579,57.97000122,80.86000061
7/1/2022,91.6,4618.8541,4191.037255,64.01,5.6,58.56000137,53.63999939
7/2/2022,91.44,4508.316443,4363.371166,55.64,3.546692324,52.81000137,58.08000183
7/3/2022,76.32,4517.76834,4072.921265,69.72,2.717745465,70.44999695,41.90000153
7/4/2022,92.4,4532.13502,4311.899032,73.08,2.37630011,54.40999985,39.15000153
7/5/2022,87.2,4618.752184,4449.296054,62.58,2.435619382,73.62000275,59.75
7/6/2022,71.8,4383.420553,4122.942549,65.39,2.731086853,50.41999817,42.58000183
7/7/2022,85.1,4545.615647,4194.983755,66.18,5.6,42.75999832,56.02000046
7/8/2022,85.2,4617.543755,4220.719822,65.01,2.861832448,77.43000031,49.29000092
7/9/2022,94.5,4318.475178,4078.803794,35.79,5.6,46.77999878,78.38999939
7/10/2022,92.1,4593.537945,4289.104229,49.16,2.364275933,55.22999954,56.09000015
7/11/2022,91.88,4578.25668,4431.431264,53.59,5.6,60.93000031,40.81000137
7/12/2022,85.98,4619.261762,4326.605356,62.06,2.549643986,62.95999908,38.79000092
7/13/2022,94.1,4509.083608,4442.231059,50.29,4.931262179,67.04000092,50.54999924
7/14/2022,95.04,4618.519234,4359.004196,42.62,4.535670792,68.52999878,53.13000107
7/15/2022,79.6,4505.304431,4425.751858,48.82,4.488576579,55.59000015,56.45999908
7/16/2022,96.78,4496.486353,4410.431403,67.2,4.582765005,63.09999847,44.54999924
7/17/2022,81.6,4593.254387,4077.546078,69.72,2.409166193,58.58000183,47.72000122
7/18/2022,93.46,4617.791264,4414.8433,47.97,5.430460834,57.13999939,58.54000092
7/19/2022,88.4,4429.264348,4355.977765,56.74,1.712404034,69.30000305,53.36000061
7/20/2022,90.02,4599.09668,4086.156957,59.2,5.6,52.63999939,55.47999954
7/21/2022,95.8,4524.045692,4442.002146,40.75,5.6,40.09999847,45.27999878
7/22/2022,80.94,4608.983636,4168.512372,63.91,5.6,59.02999878,63.58000183
7/23/2022,88.54,4457.434863,4416.738221,51.63,2.218009017,39.29000092,67.58999634
7/24/2022,94.2,4558.518379,4389.842549,65.06,1.594070953,74.04000092,49.33000183
7/25/2022,86.56,4558.518379,4420.72583,61.55,1.529525636,39.29000092,65.16999817
7/26/2022,90.4,4459.826877,4414.700356,41.95,1.404020853,53.40000153,63.36999893
7/27/2022,75.9,4618.861379,4356.018004,50.63,5.6,77.62000275,48.77999878
7/28/2022,72.78,4529.866008,4172.924269,47.82,2.312972778,56.25,82.27999878
7/29/2022,87.66,4618.453716,4301.502,67.86,5.6,43.06000137,53.33000183
7/30/2022,90.84,4555.50419,4386.901285,81.93,2.731086853,66.20999908,39.95000076
7/31/2022,93.36,4441.998735,4416.032806,57.99,1.680131375,52.20000076,47.54999924
8/1/2022,92.36,4594.174664,4304.54587,48.82,4.460320052,57.81000137,58.11000061
8/2/2022,91.26,4596.849644,4454.370077,57.26,2.773779292,46.79000092,47.54999924
8/3/2022,93.8,4531.139447,4411.25166,69.8,5.6,71.13999939,56.74000168
8/4/2022,77.98,4524.495099,4408.743518,60.97,1.694474779,52.59000015,65.84999847
8/5/2022,96.66,4499.303478,4449.084636,41.04,2.651038529,40.09999847,55.88000107
8/6/2022,94.22,4399.338538,4419.255198,41.22,1.84866637,57.81000137,73.80000305
8/7/2022,88.28,4581.440277,4175.905098,52.61,1.791292755,47.09000015,56.52000046
8/8/2022,86.18,4566.28996,4185.424644,56.26,1.447051064,41.11000061,61.79000092
8/9/2022,87.74,4560.897075,4450.458851,75.3,5.52464926,66.30000305,39.61999893
8/10/2022,85.92,4526.045692,4408.743518,38.56,2.784452402,66.22000122,58.47000122
8/11/2022,92.86,4508.854269,4441.473602,70.56,2.422793594,57.75999832,53.86000061
8/12/2022,91.12,4419.076838,4450.247433,58.52,2.741759962,56.79000092,41.29000092
8/13/2022,87.9,4618.053333,4215.572609,80.44,2.07816083,64.40000153,68.29000092
8/14/2022,90.46,4351.617922,4444.433448,55.7,5.6,63.50999832,53.72000122
8/15/2022,91.76,4617.871341,4437.13954,55.48,2.773779292,57.40000153,49.47999954
8/16/2022,87.96,4333.981765,4431.638549,54.15,2.486922537,67.86000061,56.56000137
8/17/2022,94.74,4617.674789,4198.660336,58.43,2.250281676,56.68999863,64.75
8/18/2022,84.725,4617.907739,4444.961992,43.04,1.665787972,47.65999985,41.00999832
8/19/2022,93.86,4528.98917,4428.26,46.34,2.342632414,57.77000046,71.65000153
8/20/2022,75.6,4618.686667,4356.75332,36.17,5.6,67.54000092,62.11999893
8/21/2022,94.16,4539.416798,4420.186917,73.94,1.594070953,61.93999863,44.375
8/22/2022,87.9,4459.826877,4177.336166,73.13,2.811135176,55.59000015,70.05000305
8/23/2022,87.8,4618.024215,4172.188953,67.83,3.139333303,41.04000092,41.36999893
8/24/2022,78.7,4299.373597,4417.443636,50.42,5.6,55.95999908,53.31000137
8/25/2022,96.36,4597.358261,4254.544368,73.8,3.117987084,65.27999878,42.61000061
8/26/2022,85.4,4612.129486,4384.728863,69.61,4.592183847,72.94000244,57.04000092
8/27/2022,91.34,4451.136235,4434.813946,64.75,3.064621534,61.81000137,49.56999969
8/28/2022,84.7,4482.748775,4428.682835,68.15,3.166016078,66.06999969,61.41999817
8/29/2022,94.325,4618.817701,4139.587922,53.57,2.454858065,72.19999695,51.47000122
8/30/2022,75.2,4351.617922,4346.898471,53.48,2.917866274,38.56000137,40.13000107
8/31/2022,93.58,4530.502727,4455.427165,57.04,5.185570928,50.79000092,61.34999847
9/1/2022,88,4430.537787,4452.784444,70.73,2.377101721,41.61000061,61.68000031
9/2/2022,86,4505.033953,4250.13247,56.81,5.213827456,70.70999908,53.25
9/3/2022,92.5,4618.424598,4433.122605,63.37,1.999272109,67.04000092,52.34000015
9/4/2022,94.2,4553.257154,4083.215692,59.77,2.420388758,50.43999863,64.30000305
9/5/2022,86.8,4389.409686,4306.751818,52.91,3.166016078,69.80000305,61.45000076
9/6/2022,87.58,4559.155099,4446.01908,69.09,4.855911439,56.65999985,52.45000076
9/7/2022,87.98,4609.882451,4415.327391,64.9,2.317782449,54.54000092,66.09999847
9/8/2022,86.94,4619.247203,4418.149051,38.79,4.987775234,82.95999908,56.02000046
9/9/2022,91.18,4572.526206,4230.278933,65.51,4.497995422,61.04000092,62.58000183
9/10/2022,75.02,4618.672107,4421.049091,82.28,2.478104807,52.41999817,53.13000107
9/11/2022,82.5,4579.772174,4321.173804,56.94,5.6,43.00999832,53.63000107
9/12/2022,80.98,4531.139447,4432.276935,53.08,2.221594868,48.65999985,44.90999985
9/13/2022,75.6,4336.501216,4259.131961,56.21,2.661711639,37.04999924,39.56999969
9/14/2022,87.88,4533.932648,4418.519881,41.46,2.182150508,60.97000122,49.56000137
9/15/2022,90,4307.527529,4209.690079,75.3,2.40756297,64.37999725,70.12999725
9/16/2022,88.84,4617.521916,4207.682627,63.3,1.19147166,47.09000015,64.15000153
9/17/2022,87.2,4297.463439,4174.394901,68.06,5.6,59.84000015,44.75999832
9/18/2022,86.7,4399.975257,4392.294941,41.19,2.589668147,64.40000153,51.68000031
9/19/2022,90.84,4588.760316,4422.303162,57.66,2.232352421,52.06999969,40.75
9/20/2022,87.24,4529.866008,4374.136353,61.56,5.6,45.27999878,58.75999832
9/21/2022,87.52,4617.871341,4452.678736,42.67,5.6,52.81000137,35.79000092
9/22/2022,90,4615.724743,4236.896779,72.39,5.6,63.58000183,42.52999878
9/23/2022,77.4,4598.647273,4451.727356,70.38,5.6,55.13999939,51.02999878
9/24/2022,87.54,4504.397233,4420.422055,47.87,5.6,70.97000122,54.38000107
9/25/2022,87.42,4617.90046,4216.761922,55.3,5.6,53.13000107,35.79000092
9/26/2022,87.5,4582.918024,4373.665593,63.42,1.952656047,41.20000076,62.90000153
9/27/2022,85.92,4430.980627,4410.859763,55.66,2.473295137,41.61000061,55.20999908
9/28/2022,88.44,4618.723065,4100.863281,56.46,3.136665026,59.20000076,52.54000092
9/29/2022,87.96,4567.03098,4207.682627,61.35,2.486922537,39.31000137,58.00999832
9/30/2022,90.1,4440.725296,4069.98,43.39,3.471341584,63.15000153,59.24000168
10/1/2022,91.5,4598.197866,4428.682835,65.64,5.6,56.06999969,59.38000107
10/2/2022,91.28,4604.362174,4372.930277,41.6,5.6,57.99000168,44.375
10/3/2022,90.7,4593.537945,4310.581294,61.15,4.846492596,47.11999893,60.93000031
10/4/2022,95.2,4602.691937,4427.789723,46.54,2.541639153,63.68999863,53.59000015
10/6/2022,91.48,4425.444032,4442.424981,40.64,5.515230417,78.36000061,41.00999832
10/7/2022,91.56,4608.983636,4418.619328,58.065,2.46127096,43.34999847,66.01999664
10/8/2022,87.06,4391.697905,4167.777055,50.51,2.365077545,64.73000336,70.29000092
10/9/2022,94.3,4332.722039,4412.897628,51.14,2.683057858,40.66999817,44.22999954
10/10/2022,90.96,4619.181686,4430.374176,63.39,1.439879362,39.43000031,40.02999878
10/11/2022,91.35,4618.395479,4452.044483,49.29,2.471691913,74.83000183,37.25999832
10/12/2022,93,4303.830632,4231.014249,66.73,1.863009774,53.13999939,53.38000107
10/13/2022,96.3,4546.420711,4384.728863,70.13,4.60160269,47.33000183,53.75999832
10/14/2022,78.7,4517.753992,4448.283922,44.24,4.733466486,55.88000107,68.91000366
10/15/2022,81.56,4551.908933,4300.869289,53.57,5.6,55.68999863,54.84999847
10/16/2022,75.3,4380.873676,4431.536973,53.83,5.016031762,59.58000183,61.43999863
10/17/2022,75.8,4617.740307,4418.462569,55.96,5.6,46.43000031,65.69999695
10/18/2022,88.12,4438.815138,4376.606858,68.52,1.981342855,53.54999924,40.59999847
10/19/2022,89.35,4537.50664,4083.215692,42.24,4.667534588,48.50999832,47.34000015
10/20/2022,78.2,4476.330745,4177.336166,72.23,5.025450605,78,58.11000061
10/21/2022,88.8,4515.506957,4413.759802,66.09,2.471691913,45.83000183,64.01000214
10/22/2022,92.62,4516.641961,4416.424704,64,2.360267874,64.47000122,58.13000107
10/23/2022,91.66,4437.5417,4448.238966,43.04,2.146291998,65.51000214,66.22000122
10/24/2022,76.24,4502.78498,4177.418314,41.6,2.010029662,56.83000183,49.29999924
10/25/2022,92.96,4577.974545,4309.068078,41.29,5.6,63.52999878,36.16999817
10/26/2022,93.28,4392.334625,4297.928024,46.78,2.494137043,52.75,81.30999756
10/27/2022,88.8,4421.623715,4413.211146,65.37,4.827654911,58.26000023,63.13000107
10/28/2022,85.7,4618.421186,4230.380863,50.44,3.480760427,61.15000153,45.75999832
10/29/2022,86.9,4427.35419,4417.443636,62.7,4.441482367,60.66999817,70.29000092
10/30/2022,95.48,4605.388379,4200.130968,41.01,2.434016159,43.00999832,41.45999908
10/31/2022,94.42,4335.24149,4434.285402,56.965,5.6,51.56000137,47.72000122
11/1/2022,78,4385.330711,4251.603103,71.91,5.213827456,53.5,43.38999939
11/2/2022,92.58,4564.248854,4416.503083,60.37,4.950099864,48.06999969,70.55999756
11/3/2022,88.4,4340.280392,4089.651804,41.37,5.6,45.13000107,58.09000015
11/4/2022,82.3,4487.668275,4265.184824,35.79,2.771111014,41.36999893,40.54999924
11/5/2022,76.82,4619.006973,4342.046996,63.57,1.949070196,51.70000076,42.66999817
11/6/2022,92.76,4438.815138,4185.424644,47.66,3.043275315,42.97000122,30.4
11/7/2022,98.1,4581.120395,4215.572609,52.22,4.950099864,47.29000092,56.65999985
11/8/2022,91.42,4387.24087,4136.56149,64.05,5.6,60.06999969,61.68000031
11/9/2022,75.3,4561.346482,4438.619464,71.36,2.605677812,74.11000061,60.95999908
